order_id,customer_id,store_id,order_date
3065,462,3,2024-11-02
3066,766,5,2023-12-11
3067,925,3,2024-07-16
3068,120,2,2022-08-20
3069,819,5,2023-06-03
3070,983,3,2023-06-25
3071,982,5,2024-03-10
3072,67,4,2023-05-13
3073,865,5,2023-10-18
3074,186,3,2024-09-07
3075,257,4,2024-09-03
3076,495,3,2023-05-01
3077,450,2,2022-06-12
3078,146,2,2024-11-05
3079,281,5,2024-07-21
3080,456,3,2024-02-25
3081,925,1,2022-06-16
3082,951,5,2024-11-29
3083,481,3,2024-02-04
3084,505,5,2023-03-29
3085,130,2,2022-03-24
3086,655,1,2022-05-03
3087,332,5,2022-01-26
3088,328,3,2023-12-20
3089,758,1,2024-06-16
3090,236,4,2023-10-22
3091,564,3,2023-08-06
3092,34,3,2022-05-18
3093,586,2,2023-07-22
3094,311,2,2023-08-18
3095,419,2,2024-08-19
3096,106,2,2023-01-21
3097,625,2,2023-05-21
3098,961,1,2024-04-12
3099,345,2,2023-02-19
3100,381,2,2024-01-25
3101,628,4,2023-10-05
3102,956,5,2022-02-11
3103,585,4,2022-11-17
3104,516,2,2022-09-03
3105,609,4,2022-01-01
3106,538,4,2024-09-28
3107,783,3,2024-08-21
3108,517,5,2022-10-27
3109,797,4,2023-01-25
3110,477,4,2023-05-22
3111,49,5,2024-08-18
3112,467,2,2024-11-21
3113,743,2,2024-06-14
3114,866,4,2024-04-23
3115,28,5,2024-10-20
3116,674,5,2024-10-18
3117,516,3,2023-11-18
3118,1000,1,2022-04-24
3119,703,3,2023-07-23
3120,373,1,2024-06-27
3121,722,2,2024-03-29
3122,161,5,2022-02-25
3123,703,1,2022-02-05
3124,952,4,2023-04-19
3125,728,2,2022-10-30
3126,415,3,2022-10-30
3127,460,5,2022-11-21
3128,354,3,2024-03-01
3129,244,1,2023-11-13
3130,637,3,2022-06-10
3131,756,3,2024-05-21
3132,512,1,2022-05-19
3133,470,4,2023-10-17
3134,209,5,2024-06-24
3135,169,3,2023-10-09
3136,567,1,2024-07-31
3137,687,1,2024-11-02
3138,688,5,2023-09-15
3139,8,4,2023-11-06
3140,729,3,2023-02-15
3141,708,5,2022-01-05
3142,374,2,2024-03-13
3143,347,5,2024-09-04
3144,146,4,2024-12-04
3145,223,5,2024-01-30
3146,35,4,2022-02-19
3147,358,1,2023-01-24
3148,873,1,2024-04-17
3149,621,4,2024-07-07
3150,187,1,2022-09-21
3151,548,1,2023-10-13
3152,398,5,2023-05-12
3153,567,4,2022-02-27
3154,848,2,2024-09-17
3155,886,5,2023-11-15
3156,230,4,2022-11-15
3157,115,3,2022-12-16
3158,318,1,2023-04-02
3159,485,1,2024-09-08
3160,248,1,2024-05-22
3161,706,2,2022-03-14
3162,849,5,2024-02-01
3163,544,2,2022-03-10
3164,418,5,2023-06-19
3165,700,5,2023-02-23
3166,882,4,2024-11-22
3167,952,1,2024-05-17
3168,454,2,2023-02-12
3169,549,4,2024-05-21
3170,345,4,2022-04-05
3171,957,4,2024-08-30
3172,493,3,2023-12-18
3173,578,3,2024-07-08
3174,804,2,2023-11-01
3175,298,1,2022-01-07
3176,327,4,2024-09-12
3177,922,2,2023-12-26
3178,13,3,2022-03-22
3179,184,3,2024-12-27
3180,667,5,2024-10-25
3181,562,1,2022-02-22
3182,644,5,2023-10-18
3183,826,3,2024-12-18
3184,459,2,2023-03-09
3185,351,4,2024-10-28
3186,299,3,2024-08-25
3187,645,2,2022-04-06
3188,540,1,2022-11-10
3189,296,1,2022-02-03
3190,813,3,2022-06-25
3191,379,1,2024-08-14
3192,753,3,2023-05-17
3193,120,4,2024-02-16
3194,15,5,2022-09-01
3195,439,1,2022-06-26
3196,352,3,2024-02-23
3197,993,4,2022-07-02
3198,237,3,2022-02-04
3199,722,3,2024-06-21
3200,680,3,2022-04-03
3201,44,1,2023-10-01
3202,344,5,2023-09-09
3203,35,5,2022-10-10
3204,134,4,2022-02-17
3205,416,5,2022-03-18
3206,950,4,2023-09-28
3207,622,3,2023-05-11
3208,341,4,2023-12-15
3209,757,5,2022-03-25
3210,943,2,2024-03-17
3211,217,5,2023-03-22
3212,414,3,2024-09-24
3213,144,2,2023-09-16
3214,372,3,2024-11-10
3215,939,1,2024-09-19
3216,40,5,2023-03-29
3217,242,3,2022-05-13
3218,802,3,2023-01-12
3219,267,3,2024-04-13
3220,412,2,2022-03-14
3221,789,1,2022-03-13
3222,267,3,2023-03-10
3223,606,5,2022-02-07
3224,280,5,2024-05-04
3225,508,2,2023-10-10
3226,107,3,2022-01-21
3227,704,5,2024-02-11
3228,113,4,2022-04-15
3229,579,5,2024-10-25
3230,968,4,2023-03-08
3231,76,4,2022-01-29
3232,976,5,2024-10-23
3233,992,1,2024-03-26
3234,993,4,2024-12-28
3235,933,5,2022-07-30
3236,229,1,2023-04-16
3237,879,5,2023-08-26
3238,389,5,2022-08-11
3239,696,2,2022-07-16
3240,374,1,2022-07-27
3241,391,3,2023-10-29
3242,268,4,2024-02-28
3243,158,3,2024-06-18
3244,238,1,2022-11-14
3245,887,3,2023-03-25
3246,432,1,2022-09-18
3247,452,4,2024-10-22
3248,464,4,2022-12-19
3249,789,2,2023-12-28
3250,951,4,2023-09-25
3251,501,3,2024-01-16
3252,39,5,2022-05-03
3253,647,5,2024-11-01
3254,632,4,2022-09-03
3255,478,2,2023-03-28
3256,92,3,2024-10-12
3257,97,4,2022-03-17
3258,916,3,2022-12-20
3259,392,1,2023-06-27
3260,855,3,2024-07-06
3261,90,4,2023-11-13
3262,38,3,2023-06-22
3263,785,1,2024-01-28
3264,190,4,2023-06-20
3265,291,3,2024-10-21
3266,758,2,2024-04-28
3267,757,5,2023-08-09
3268,746,3,2023-06-11
3269,89,5,2022-08-23
3270,856,2,2024-08-06
3271,572,1,2023-06-05
3272,610,5,2024-09-20
3273,849,4,2022-10-04
3274,22,5,2023-01-23
3275,831,5,2023-01-29
3276,455,2,2024-03-14
3277,954,3,2022-12-04
3278,320,2,2024-08-31
3279,687,4,2022-01-05
3280,722,4,2023-07-31
3281,676,1,2023-09-29
3282,448,3,2023-07-08
3283,4,2,2024-06-10
3284,711,1,2023-01-25
3285,361,2,2023-08-02
3286,159,3,2023-12-25
3287,350,4,2022-06-26
3288,571,2,2022-10-21
3289,837,4,2022-11-09
3290,852,1,2023-03-02
3291,547,3,2022-09-09
3292,884,3,2023-12-07
3293,75,1,2023-12-22
3294,280,2,2024-01-12
3295,792,2,2024-09-12
3296,348,1,2024-01-24
3297,412,5,2024-10-27
3298,654,1,2024-11-11
3299,927,3,2024-12-12
3300,945,2,2022-01-28
3301,450,2,2024-08-22
3302,74,2,2024-03-12
3303,193,2,2023-09-21
3304,34,2,2023-03-10
3305,501,5,2022-08-04
3306,751,2,2022-11-07
3307,417,4,2022-11-21
3308,463,2,2023-05-15
3309,159,4,2022-09-14
3310,460,4,2024-05-29
3311,450,3,2024-06-08
3312,904,5,2023-11-19
3313,934,5,2024-11-07
3314,881,1,2023-08-23
3315,781,4,2024-07-03
3316,656,4,2023-08-26
3317,598,2,2023-08-16
3318,275,5,2023-02-02
3319,807,1,2023-02-17
3320,428,4,2023-12-11
3321,653,4,2022-11-18
3322,888,4,2024-04-17
3323,517,3,2022-01-10
3324,932,3,2023-04-16
3325,415,4,2024-06-18
3326,662,5,2023-03-05
3327,782,2,2022-03-07
3328,196,1,2024-03-23
3329,127,2,2022-08-08
3330,496,4,2022-01-31
3331,350,2,2023-09-12
3332,43,2,2024-12-29
3333,227,2,2023-02-13
3334,105,3,2022-07-16
3335,525,1,2022-08-04
3336,408,4,2023-07-27
3337,554,1,2022-11-19
3338,256,4,2022-10-04
3339,551,1,2022-09-02
3340,893,5,2023-03-31
3341,513,5,2024-01-19
3342,978,2,2022-05-28
3343,113,3,2023-07-20
3344,794,2,2024-09-18
3345,558,1,2024-01-07
3346,497,2,2023-06-17
3347,829,1,2023-10-13
3348,594,1,2022-02-14
3349,690,4,2024-05-23
3350,13,5,2024-05-10
3351,867,2,2023-04-28
3352,733,4,2023-12-25
3353,62,3,2024-03-24
3354,39,2,2024-04-20
3355,935,2,2022-10-21
3356,319,4,2022-09-27
3357,149,3,2022-08-03
3358,654,5,2022-10-27
3359,890,4,2022-07-23
3360,966,2,2023-11-22
3361,45,4,2022-09-14
3362,67,1,2024-12-20
3363,297,1,2022-06-08
3364,331,4,2024-10-13
3365,946,1,2024-03-19
3366,140,5,2024-12-08
3367,66,1,2024-09-05
3368,658,3,2023-01-12
3369,889,4,2024-12-23
3370,406,4,2024-02-06
3371,51,5,2023-03-16
3372,429,5,2022-07-10
3373,782,4,2022-12-02
3374,117,3,2022-03-27
3375,454,2,2024-08-22
3376,201,1,2024-12-12
3377,703,4,2022-06-19
3378,946,3,2023-02-09
3379,593,1,2023-02-04
3380,634,1,2022-11-14
3381,27,1,2023-11-30
3382,866,4,2022-12-29
3383,408,1,2024-09-14
3384,8,2,2023-08-06
3385,505,3,2024-11-17
3386,846,3,2024-07-08
3387,639,5,2024-12-30
3388,864,5,2022-12-18
3389,65,2,2022-12-11
3390,473,2,2024-12-27
3391,121,3,2022-12-23
3392,157,5,2023-03-01
3393,178,2,2024-07-17
3394,687,2,2023-11-03
3395,263,1,2022-08-18
3396,304,5,2023-05-25
3397,564,3,2024-09-29
3398,790,3,2023-08-21
3399,241,1,2024-11-02
3400,550,4,2023-09-30
3401,370,5,2023-07-04
3402,466,5,2022-04-17
3403,59,4,2022-12-22
3404,755,3,2024-05-27
3405,222,4,2024-04-21
3406,614,5,2023-05-11
3407,490,3,2024-01-07
3408,654,3,2022-02-04
3409,287,3,2023-05-15
3410,553,4,2024-01-10
3411,40,1,2024-10-20
3412,766,4,2022-03-06
3413,632,5,2022-04-22
3414,750,2,2022-08-25
3415,455,2,2022-07-14
3416,646,1,2023-04-10
3417,785,3,2024-10-21
3418,3,3,2023-01-31
3419,215,2,2022-08-14
3420,826,3,2024-05-11
3421,595,4,2023-06-26
3422,19,1,2022-04-10
3423,86,3,2024-04-10
3424,32,1,2023-02-14
3425,944,2,2023-11-01
3426,191,1,2024-06-09
3427,171,2,2024-02-24
3428,56,5,2023-03-01
3429,80,4,2023-07-20
3430,134,4,2024-03-27
3431,858,2,2023-04-19
3432,120,4,2022-07-13
3433,300,1,2022-11-16
3434,195,1,2022-01-16
3435,66,4,2022-06-25
3436,708,4,2022-09-05
3437,617,5,2023-08-28
3438,325,4,2023-05-28
3439,48,3,2022-08-14
3440,619,5,2024-01-12
3441,30,5,2022-05-31
3442,613,1,2022-01-12
3443,862,3,2024-04-25
3444,790,4,2023-04-22
3445,653,3,2022-11-19
3446,822,4,2023-04-08
3447,374,5,2024-01-26
3448,90,4,2024-06-04
3449,245,3,2023-01-08
3450,271,1,2023-05-07
3451,668,1,2022-11-04
3452,722,2,2024-12-15
3453,803,4,2024-09-07
3454,101,1,2024-03-23
3455,425,3,2024-05-17
3456,23,2,2023-08-27
3457,596,2,2023-01-31
3458,376,4,2024-06-20
3459,455,3,2022-06-16
3460,681,3,2022-03-31
3461,377,4,2022-06-25
3462,511,3,2023-01-28
3463,155,2,2024-10-12
3464,885,5,2024-10-07
3465,711,3,2022-12-01
3466,404,1,2023-10-09
3467,540,4,2024-12-06
3468,640,5,2022-08-25
3469,411,5,2023-05-26
3470,102,4,2022-08-05
3471,325,1,2022-07-11
3472,69,3,2022-11-29
3473,741,3,2022-08-26
3474,161,3,2024-10-22
3475,320,3,2023-09-18
3476,990,4,2024-06-19
3477,223,1,2023-02-22
3478,455,1,2024-08-20
3479,918,3,2022-07-09
3480,588,1,2024-04-19
3481,412,5,2023-10-20
3482,318,3,2022-04-20
3483,556,3,2024-09-01
3484,759,1,2023-01-29
3485,261,1,2022-09-08
3486,666,1,2024-10-06
3487,413,1,2024-08-03
3488,30,4,2022-08-02
3489,212,1,2022-08-21
3490,107,2,2024-07-14
3491,219,5,2023-03-30
3492,878,1,2024-12-05
3493,647,1,2024-07-20
3494,167,1,2023-05-16
3495,988,3,2024-08-20
3496,602,4,2024-01-03
3497,978,4,2023-06-16
3498,13,1,2022-05-11
3499,584,1,2023-10-12
3500,298,2,2024-03-27
3501,741,1,2024-06-15
3502,567,2,2023-08-19
3503,77,1,2024-05-12
3504,891,3,2023-02-26
3505,278,2,2023-09-13
3506,984,1,2022-09-08
3507,260,4,2023-10-12
3508,899,3,2024-03-21
3509,966,4,2022-10-23
3510,282,5,2022-10-26
3511,130,2,2022-05-08
3512,660,4,2023-08-25
3513,130,1,2022-06-12
3514,433,5,2023-06-20
3515,410,1,2023-04-05
3516,531,5,2023-12-14
3517,101,3,2022-11-01
3518,244,3,2024-05-15
3519,401,3,2022-10-28
3520,67,4,2023-08-11
3521,435,3,2023-10-28
3522,193,2,2022-07-21
3523,970,4,2023-07-08
3524,595,3,2022-01-20
3525,441,1,2023-10-25
3526,662,3,2022-07-31
3527,99,2,2024-09-01
3528,951,1,2023-04-04
3529,658,3,2024-05-20
3530,761,2,2022-08-04
3531,776,1,2024-10-13
3532,557,5,2022-04-04
3533,655,4,2024-05-27
3534,591,3,2024-07-16
3535,766,4,2022-04-20
3536,115,5,2024-12-15
3537,233,1,2023-07-16
3538,110,3,2023-07-24
3539,655,3,2024-09-27
3540,314,4,2023-05-08
3541,244,3,2023-04-02
3542,381,5,2024-08-18
3543,255,4,2024-09-05
3544,36,1,2024-05-23
3545,515,3,2022-11-16
3546,857,3,2023-05-10
3547,79,4,2023-10-17
3548,50,3,2022-01-09
3549,815,5,2023-03-15
3550,486,1,2022-06-19
3551,934,1,2024-11-27
3552,336,5,2024-03-25
3553,571,5,2024-07-05
3554,276,1,2024-01-05
3555,174,5,2022-02-13
3556,336,3,2022-03-08
3557,614,3,2024-09-16
3558,944,5,2022-11-10
3559,515,1,2024-12-22
3560,274,4,2022-11-10
3561,400,4,2024-10-31
3562,51,4,2023-02-25
3563,759,5,2022-12-19
3564,295,1,2024-05-22
3565,963,1,2022-07-05
3566,612,3,2023-07-06
3567,37,4,2022-12-30
3568,758,4,2024-11-16
3569,662,5,2022-02-23
3570,523,5,2022-04-21
3571,404,5,2023-02-17
3572,92,1,2022-11-04
3573,984,1,2024-07-31
3574,960,5,2023-11-12
3575,618,2,2022-11-01
3576,798,2,2023-03-06
3577,248,1,2023-01-15
3578,338,4,2024-09-22
3579,511,2,2023-12-11
3580,3,2,2024-11-29
3581,872,3,2024-05-28
3582,127,4,2022-12-25
3583,706,4,2022-08-26
3584,981,3,2022-07-08
3585,195,3,2022-12-24
3586,509,4,2023-01-22
3587,148,2,2023-10-09
3588,667,4,2023-04-22
3589,717,4,2023-06-05
3590,185,1,2023-09-26
3591,740,2,2022-01-25
3592,624,3,2023-01-15
3593,36,4,2023-05-04
3594,918,4,2023-06-19
3595,115,3,2024-11-06
3596,467,1,2023-08-12
3597,147,3,2022-04-14
3598,881,3,2022-10-06
3599,680,3,2023-04-09
3600,976,1,2024-01-16
3601,368,5,2024-10-03
3602,507,5,2023-04-04
3603,405,3,2023-01-09
3604,501,2,2024-07-31
3605,600,3,2024-07-18
3606,153,2,2024-12-02
3607,739,1,2024-05-14
3608,984,1,2022-09-19
3609,597,2,2022-06-24
3610,246,3,2022-08-01
3611,105,1,2023-05-06
3612,672,2,2022-04-14
3613,110,1,2024-08-31
3614,337,2,2024-02-03
3615,969,1,2022-12-31
3616,890,3,2024-04-09
3617,998,5,2023-07-26
3618,978,5,2023-08-14
3619,729,1,2022-12-16
3620,217,2,2022-09-16
3621,186,2,2022-12-15
3622,929,1,2024-09-18
3623,805,2,2024-12-08
3624,771,3,2024-08-29
3625,61,5,2023-09-16
3626,213,5,2022-08-03
3627,255,4,2022-01-25
3628,540,3,2024-06-19
3629,982,5,2023-02-25
3630,492,5,2022-12-14
3631,127,2,2022-08-17
3632,435,5,2023-01-16
3633,144,4,2022-04-21
3634,529,1,2023-03-05
3635,458,1,2024-02-02
3636,110,5,2023-04-20
3637,77,4,2023-09-10
3638,277,5,2023-05-20
3639,554,1,2023-02-09
3640,455,3,2024-06-15
3641,910,2,2022-09-10
3642,99,2,2023-03-04
3643,457,1,2023-05-28
3644,589,3,2024-03-21
3645,174,3,2024-01-21
3646,321,3,2022-03-05
3647,451,4,2022-02-01
3648,16,3,2023-04-22
3649,941,3,2023-10-22
3650,666,5,2024-11-28
3651,134,2,2023-06-25
3652,566,1,2022-09-12
3653,798,5,2022-02-26
3654,684,5,2023-01-02
3655,579,2,2024-11-25
3656,330,1,2022-10-07
3657,747,5,2023-07-29
3658,504,4,2022-12-06
3659,985,3,2024-11-21
3660,498,3,2023-03-25
3661,476,1,2024-01-31
3662,437,3,2022-07-25
3663,329,2,2023-03-20
3664,762,1,2024-07-02
3665,791,1,2024-02-20
3666,421,4,2024-10-07
3667,63,4,2023-03-13
3668,784,2,2022-07-05
3669,103,5,2022-05-22
3670,736,4,2022-07-11
3671,107,5,2023-11-12
3672,346,2,2022-02-22
3673,610,2,2024-09-30
3674,211,1,2023-01-25
3675,262,1,2023-04-17
3676,500,4,2022-06-08
3677,996,4,2022-01-18
3678,793,2,2024-09-21
3679,586,2,2022-02-26
3680,425,1,2022-10-08
3681,901,1,2022-01-30
3682,294,3,2024-11-25
3683,133,1,2024-09-03
3684,148,1,2024-03-12
3685,187,3,2024-07-08
3686,998,3,2022-09-18
3687,306,4,2023-07-07
3688,955,4,2023-05-15
3689,151,3,2023-10-20
3690,63,4,2023-11-04
3691,855,2,2022-02-19
3692,344,2,2024-02-27
3693,827,4,2022-09-03
3694,133,1,2024-07-11
3695,163,1,2023-12-09
3696,489,5,2022-02-16
3697,868,2,2023-10-05
3698,713,3,2022-01-23
3699,943,5,2022-07-22
3700,583,5,2024-04-28
3701,553,3,2023-07-23
3702,330,4,2023-10-31
3703,975,4,2022-06-12
3704,845,4,2023-06-24
3705,302,2,2022-03-10
3706,994,3,2023-06-18
3707,57,3,2022-06-23
3708,998,3,2023-10-30
3709,430,4,2023-07-29
3710,10,5,2022-12-23
3711,50,1,2024-03-17
3712,662,4,2023-10-10
3713,616,5,2023-05-13
3714,37,1,2022-05-27
3715,230,3,2022-06-10
3716,311,1,2023-12-16
3717,756,5,2022-04-17
3718,397,4,2022-02-09
3719,585,1,2023-06-06
3720,803,3,2024-06-06
3721,368,3,2024-11-29
3722,264,1,2022-04-11
3723,14,1,2023-08-25
3724,39,1,2023-08-23
3725,731,4,2023-06-06
3726,870,3,2023-05-31
3727,639,4,2024-02-28
3728,542,2,2023-08-29
3729,750,5,2024-06-21
3730,360,2,2024-01-10
3731,417,1,2023-08-01
3732,917,5,2022-10-18
3733,881,3,2024-03-22
3734,436,2,2023-10-10
3735,455,4,2022-05-04
3736,86,2,2024-12-22
3737,41,4,2023-11-10
3738,757,1,2022-07-02
3739,520,1,2022-12-16
3740,684,1,2024-02-26
3741,362,2,2024-02-03
3742,62,5,2022-08-29
3743,377,5,2023-11-07
3744,617,1,2023-09-24
3745,247,1,2023-11-24
3746,963,1,2024-06-18
3747,889,1,2024-10-15
3748,263,1,2024-06-05
3749,701,3,2024-09-12
3750,973,4,2024-03-04
3751,900,2,2022-07-27
3752,641,1,2023-04-14
3753,796,2,2023-05-22
3754,125,5,2024-07-28
3755,412,4,2022-04-29
3756,167,3,2023-09-22
3757,987,4,2022-07-24
3758,424,5,2023-06-05
3759,943,3,2023-07-24
3760,389,5,2024-05-08
3761,290,3,2024-10-31
3762,622,2,2023-05-30
3763,700,3,2022-06-22
3764,965,5,2023-04-12
3765,190,5,2022-05-18
3766,888,1,2023-05-11
3767,885,4,2022-09-18
3768,279,3,2024-10-06
3769,956,5,2022-11-18
3770,800,5,2024-07-26
3771,767,3,2022-07-09
3772,735,3,2023-09-06
3773,995,5,2023-09-19
3774,21,1,2023-09-26
3775,394,3,2023-06-07
3776,919,4,2023-04-26
3777,904,5,2022-11-13
3778,660,3,2024-10-27
3779,507,5,2022-02-07
3780,660,4,2023-05-15
3781,490,4,2024-09-04
3782,429,3,2024-08-20
3783,948,2,2024-07-16
3784,544,1,2023-10-21
3785,255,3,2022-10-31
3786,360,1,2022-07-24
3787,876,5,2024-07-19
3788,126,4,2022-09-17
3789,868,5,2024-07-03
3790,314,4,2024-06-10
3791,827,4,2024-06-04
3792,436,4,2022-04-28
3793,709,5,2022-06-17
3794,603,1,2023-01-24
3795,916,3,2022-12-02
3796,390,3,2022-09-16
3797,351,5,2023-03-08
3798,116,4,2024-06-10
3799,886,5,2024-10-13
3800,866,1,2024-12-23
3801,813,3,2024-05-11
3802,771,4,2023-10-15
3803,589,1,2022-02-23
3804,644,3,2024-06-12
3805,752,2,2024-05-01
3806,497,1,2023-09-13
3807,877,3,2024-07-01
3808,489,4,2022-08-16
3809,279,1,2023-12-29
3810,825,4,2024-08-16
3811,968,1,2022-10-04
3812,993,3,2022-02-07
3813,714,1,2024-01-08
3814,378,3,2023-06-09
3815,633,3,2022-03-15
3816,656,5,2023-10-19
3817,470,3,2022-09-28
3818,380,4,2023-03-20
3819,503,3,2023-07-02
3820,957,5,2023-07-06
3821,366,3,2023-11-21
3822,727,4,2024-03-10
3823,965,4,2023-03-08
3824,248,3,2023-07-11
3825,995,2,2022-01-07
3826,726,3,2022-02-24
3827,579,3,2023-03-18
3828,800,1,2024-07-09
3829,165,4,2024-08-20
3830,134,5,2022-10-20
3831,487,4,2023-11-01
3832,689,5,2024-10-16
3833,62,5,2023-07-13
3834,862,2,2024-05-23
3835,837,4,2022-02-16
3836,241,4,2024-05-17
3837,831,5,2022-03-05
3838,807,2,2024-08-09
3839,446,3,2023-06-26
3840,554,2,2023-08-08
3841,202,3,2022-04-05
3842,58,4,2024-03-26
3843,822,1,2024-06-04
3844,364,2,2024-09-06
3845,508,4,2024-12-12
3846,263,2,2023-07-24
3847,503,1,2024-05-10
3848,295,5,2022-05-13
3849,601,1,2024-03-08
3850,198,4,2023-11-15
3851,23,4,2022-12-22
3852,352,5,2022-12-27
3853,353,1,2022-07-22
3854,398,5,2022-06-01
3855,358,4,2024-09-02
3856,543,1,2024-09-10
3857,640,5,2022-10-18
3858,214,1,2024-09-06
3859,686,1,2022-02-13
3860,537,1,2023-02-07
3861,221,3,2022-02-07
3862,145,2,2024-09-10
3863,307,2,2022-12-31
3864,852,4,2022-12-26
3865,777,3,2023-07-31
3866,101,5,2022-01-08
3867,93,4,2023-12-23
3868,930,5,2022-08-30
3869,121,2,2023-09-08
3870,431,3,2022-03-22
3871,254,1,2022-08-08
3872,556,2,2024-08-04
3873,614,1,2023-06-23
3874,446,3,2023-12-16
3875,99,1,2022-10-25
3876,29,2,2023-04-18
3877,577,1,2024-01-23
3878,618,4,2024-06-04
3879,697,4,2023-06-04
3880,158,2,2023-08-18
3881,847,2,2023-03-02
3882,739,4,2024-01-02
3883,902,3,2022-11-22
3884,543,5,2023-09-07
3885,395,2,2024-08-28
3886,737,4,2023-05-10
3887,314,5,2023-10-27
3888,55,2,2022-01-20
3889,836,2,2024-07-07
3890,487,2,2022-06-12
3891,465,5,2023-02-23
3892,834,1,2024-04-01
3893,163,3,2022-04-06
3894,972,3,2023-12-23
3895,203,2,2024-05-19
3896,455,5,2022-10-26
3897,285,3,2024-11-12
3898,252,4,2022-10-22
3899,405,5,2024-08-02
3900,781,4,2023-05-08
3901,752,5,2024-12-14
3902,584,3,2022-06-12
3903,821,2,2024-12-14
3904,991,4,2024-06-25
3905,170,5,2024-09-25
3906,492,3,2024-10-16
3907,808,5,2024-02-25
3908,942,5,2022-06-20
3909,54,3,2022-02-06
3910,454,4,2022-12-05
3911,612,4,2024-02-20
3912,322,2,2023-07-31
3913,103,3,2024-09-22
3914,226,1,2024-11-18
3915,52,2,2022-02-07
3916,293,1,2023-06-25
3917,80,1,2024-07-31
3918,826,1,2022-05-22
3919,138,5,2023-07-28
3920,256,2,2024-07-23
3921,58,2,2024-05-14
3922,374,4,2024-12-19
3923,946,1,2023-08-20
3924,636,4,2023-03-31
3925,820,3,2023-10-13
3926,31,1,2023-03-06
3927,379,2,2022-05-10
3928,678,1,2022-03-04
3929,904,1,2023-10-25
3930,524,3,2024-01-27
3931,406,4,2023-04-07
3932,978,1,2023-03-25
3933,489,1,2022-04-05
3934,742,1,2024-08-02
3935,282,5,2023-01-26
3936,95,4,2024-01-07
3937,425,1,2024-10-20
3938,239,1,2023-01-14
3939,967,1,2024-06-30
3940,219,4,2023-03-13
3941,242,5,2024-09-12
3942,831,1,2022-06-20
3943,862,1,2022-07-20
3944,677,3,2022-12-18
3945,424,2,2022-06-07
3946,847,5,2022-11-20
3947,942,2,2023-06-19
3948,16,1,2024-05-01
3949,80,2,2024-12-09
3950,391,3,2023-07-07
3951,867,5,2024-05-23
3952,949,4,2022-04-19
3953,176,3,2022-06-24
3954,1000,3,2023-05-27
3955,350,5,2022-03-26
3956,855,3,2024-08-22
3957,86,1,2022-03-05
3958,806,1,2023-09-13
3959,348,1,2022-06-19
3960,916,3,2023-05-12
3961,945,1,2022-08-19
3962,586,3,2024-04-12
3963,60,2,2024-09-13
3964,416,5,2023-01-26
3965,819,3,2024-10-09
3966,497,5,2024-06-14
3967,428,1,2023-11-02
3968,263,5,2023-11-12
3969,386,2,2023-10-11
3970,484,3,2022-01-17
3971,858,3,2022-12-13
3972,184,3,2024-03-31
3973,886,3,2022-04-27
3974,397,5,2023-06-24
3975,679,5,2024-04-29
3976,776,1,2024-10-04
3977,346,3,2022-08-05
3978,757,5,2022-11-23
3979,511,4,2022-08-12
3980,813,1,2023-09-07
3981,576,5,2022-07-18
3982,392,1,2024-01-26
3983,988,5,2022-02-13
3984,970,1,2024-10-19
3985,688,3,2023-12-27
3986,933,4,2022-03-28
3987,571,2,2024-04-02
3988,504,5,2024-02-21
3989,871,3,2022-04-06
3990,269,3,2023-08-17
3991,94,3,2023-07-26
3992,765,2,2023-06-18
3993,785,2,2024-04-08
3994,506,1,2024-12-21
3995,552,1,2023-12-11
3996,869,1,2022-05-13
3997,337,1,2023-04-11
3998,449,5,2024-04-30
3999,790,2,2024-04-21
4000,523,3,2024-06-28
4001,45,3,2022-10-20
4002,261,1,2024-04-21
4003,744,5,2024-10-31
4004,120,3,2022-11-03
4005,896,1,2024-06-30
4006,1000,4,2022-06-10
4007,450,1,2022-04-01
4008,440,5,2022-06-09
4009,924,3,2023-03-27
4010,437,3,2024-08-25
4011,158,2,2024-08-15
4012,401,4,2022-08-03
4013,700,1,2023-10-03
4014,258,1,2024-07-29
4015,803,1,2023-10-23
4016,39,1,2024-10-09
4017,443,1,2022-06-14
4018,705,4,2023-12-14
4019,776,1,2022-01-13
4020,6,4,2024-08-27
4021,567,3,2023-01-02
4022,520,3,2024-01-24
4023,372,4,2024-06-13
4024,106,5,2024-05-26
4025,944,4,2024-09-14
4026,819,1,2024-06-06
4027,439,4,2022-09-26
4028,705,1,2022-11-23
4029,818,2,2023-04-22
4030,307,5,2022-08-29
4031,266,2,2022-01-22
4032,974,5,2022-11-06
4033,114,3,2022-11-21
4034,464,2,2024-01-15
4035,638,4,2024-12-31
4036,228,2,2024-05-15
4037,977,4,2023-07-29
4038,804,1,2024-12-08
4039,695,5,2022-07-29
4040,175,1,2023-12-09
4041,608,5,2023-07-03
4042,828,3,2024-08-10
4043,644,4,2024-12-28
4044,882,5,2022-03-01
4045,93,2,2022-12-05
4046,351,4,2022-09-22
4047,63,5,2023-03-19
4048,425,1,2022-01-30
4049,881,5,2022-03-20
4050,153,3,2024-10-02
4051,844,1,2022-05-24
4052,871,4,2022-12-11
4053,735,1,2024-03-26
4054,736,2,2024-07-26
4055,64,2,2024-02-01
4056,950,3,2023-12-22
4057,907,5,2022-08-05
4058,326,1,2024-03-12
4059,449,4,2022-06-07
4060,447,4,2022-11-07
4061,587,4,2023-12-13
4062,555,4,2023-01-30
