order_item_id,order_id,product_id,quantity
4359,2018,1,1
4360,3594,6,3
4361,3794,13,4
4362,5649,1,3
4363,6352,7,1
4364,6885,7,5
4365,5761,16,5
4366,1719,15,3
4367,3914,13,4
4368,6499,8,4
4369,3870,16,2
4370,2500,6,3
4371,1384,16,5
4372,2556,3,2
4373,6935,16,4
4374,6311,4,2
4375,6178,17,2
4376,3496,4,2
4377,2291,15,4
4378,4992,10,5
4379,601,10,1
4380,3335,4,2
4381,6938,15,3
4382,3291,3,1
4383,2411,2,5
4384,3485,16,2
4385,1174,11,5
4386,3218,17,3
4387,4266,3,1
4388,3101,6,3
4389,3770,3,4
4390,2847,13,5
4391,1592,14,3
4392,570,6,1
4393,2755,9,1
4394,2907,5,5
4395,216,16,5
4396,3450,10,4
4397,6278,16,1
4398,931,14,5
4399,3075,5,1
4400,6103,5,2
4401,1582,13,2
4402,4028,1,4
4403,3041,8,5
4404,592,7,4
4405,4425,11,4
4406,5649,5,2
4407,2686,10,2
4408,2994,3,2
4409,4821,1,3
4410,2945,14,2
4411,5800,12,5
4412,2981,5,3
4413,6693,2,3
4414,6962,2,1
4415,2274,11,1
4416,6117,1,4
4417,5265,13,4
4418,104,12,5
4419,4207,2,5
4420,2587,6,3
4421,1730,17,1
4422,2760,17,5
4423,2017,6,2
4424,3070,16,1
4425,1381,4,1
4426,3373,13,4
4427,5443,2,2
4428,6702,6,5
4429,6982,3,3
4430,5035,17,5
4431,3227,12,4
4432,5384,4,4
4433,4522,4,3
4434,2115,7,4
4435,6580,3,1
4436,2589,8,5
4437,1806,8,4
4438,3184,10,3
4439,4836,7,3
4440,3821,10,2
4441,430,8,3
4442,5268,5,4
4443,3815,9,3
4444,6565,13,4
4445,5996,3,1
4446,6287,11,3
4447,3269,3,4
4448,28,13,3
4449,5504,2,3
4450,3595,17,4
4451,6958,14,4
4452,225,3,4
4453,4464,6,5
4454,3121,4,3
4455,6136,16,2
4456,140,15,3
4457,4434,1,2
4458,3739,16,2
4459,4066,7,1
4460,917,14,5
4461,6472,10,4
4462,6881,12,2
4463,866,16,3
4464,3047,13,3
4465,4554,9,2
4466,6579,14,5
4467,2424,10,2
4468,5642,1,4
4469,4281,9,1
4470,6761,10,3
4471,3820,12,3
4472,6034,15,2
4473,4530,3,3
4474,5188,14,4
4475,4736,16,2
4476,4337,3,3
4477,3477,3,2
4478,5316,1,2
4479,6470,8,2
4480,6416,16,4
4481,1767,3,4
4482,5827,10,5
4483,4091,7,5
4484,3694,13,5
4485,3800,13,3
4486,4779,14,3
4487,4093,4,5
4488,6474,3,4
4489,2920,8,3
4490,320,14,1
4491,5191,15,3
4492,930,3,4
4493,2590,14,2
4494,6732,10,3
4495,479,14,1
4496,1249,4,1
4497,4820,4,4
4498,6664,6,4
4499,5038,14,5
4500,3439,16,2
4501,6323,15,5
4502,5708,8,2
4503,1435,6,4
4504,1704,16,2
4505,534,14,5
4506,1429,10,2
4507,3445,17,1
4508,6180,5,1
4509,367,14,4
4510,4558,15,2
4511,3458,15,1
4512,3035,14,5
4513,707,10,4
4514,6601,1,1
4515,1292,7,5
4516,6130,9,3
4517,2398,3,4
4518,2259,13,1
4519,3994,4,3
4520,346,1,4
4521,5243,13,3
4522,1359,11,2
4523,411,2,3
4524,2686,12,4
4525,5693,17,4
4526,4375,11,5
4527,1494,5,2
4528,1033,2,1
4529,6302,13,3
4530,5907,16,4
4531,2506,4,3
4532,2230,5,1
4533,680,17,1
4534,1728,10,2
4535,11,13,5
4536,3828,6,1
4537,4093,1,3
4538,6838,14,4
4539,4301,16,1
4540,5423,4,4
4541,5003,13,2
4542,1019,3,4
4543,3961,4,2
4544,1927,2,3
4545,3192,11,5
4546,1852,13,3
4547,4947,1,1
4548,3329,14,3
4549,4472,4,2
4550,3457,14,2
4551,1369,5,1
4552,4450,13,1
4553,5611,1,2
4554,824,8,1
4555,5809,12,1
4556,4677,13,2
4557,4934,9,4
4558,4511,7,3
4559,4340,3,3
4560,3249,1,5
4561,1192,9,4
4562,2474,1,4
4563,4641,10,2
4564,2546,10,3
4565,6539,4,4
4566,6740,12,4
4567,3517,13,1
4568,6809,13,2
4569,718,8,2
4570,1932,6,5
4571,3060,1,1
4572,5536,16,4
4573,673,2,2
4574,1103,4,4
4575,2783,17,1
4576,4557,15,2
4577,3101,16,1
4578,5690,11,1
4579,5976,4,5
4580,1839,17,5
4581,1753,2,5
4582,152,9,3
4583,5134,17,1
4584,3234,16,2
4585,4924,3,5
4586,1992,1,3
4587,1058,2,1
4588,4599,12,5
4589,504,12,2
4590,3917,8,1
4591,641,15,4
4592,2877,14,4
4593,1522,6,3
4594,881,6,5
4595,3192,11,1
4596,5731,8,5
4597,2558,4,1
4598,786,12,5
4599,4952,6,2
4600,1486,9,5
4601,1460,9,3
4602,6485,9,1
4603,5875,13,4
4604,703,12,5
4605,5158,6,2
4606,1100,2,5
4607,4020,13,3
4608,6711,13,1
4609,4520,7,5
4610,1377,12,3
4611,5642,4,3
4612,1798,6,1
4613,6516,4,4
4614,1397,9,3
4615,3093,2,3
4616,632,17,2
4617,455,17,1
4618,4526,14,1
4619,6618,15,5
4620,18,17,4
4621,910,7,3
4622,1835,17,3
4623,3624,7,2
4624,2173,5,1
4625,5661,12,4
4626,485,8,4
4627,2981,12,5
4628,1531,11,4
4629,211,16,2
4630,6468,16,5
4631,1288,1,3
4632,5804,14,5
4633,6104,3,1
4634,5968,15,2
4635,704,8,4
4636,420,6,4
4637,5931,3,4
4638,4008,3,4
4639,5656,16,2
4640,6696,16,1
4641,1238,5,3
4642,650,2,2
4643,3423,6,1
4644,136,7,1
4645,4503,7,2
4646,154,3,3
4647,5812,8,1
4648,6859,8,5
4649,6617,9,1
4650,6407,11,2
4651,741,3,5
4652,4867,6,2
4653,440,16,2
4654,653,8,5
4655,3791,5,5
4656,4432,17,4
4657,6689,6,5
4658,3690,15,1
4659,1724,2,3
4660,1153,8,5
4661,3843,13,5
4662,185,1,1
4663,6073,16,4
4664,5052,14,3
4665,1289,15,4
4666,6039,2,5
4667,3789,17,3
4668,1223,12,2
4669,6899,3,2
4670,4289,11,3
4671,558,8,1
4672,5858,15,3
4673,2051,11,1
4674,6514,12,3
4675,2304,6,2
4676,1681,9,3
4677,340,6,3
4678,5880,17,3
4679,6496,11,1
4680,77,17,5
4681,4967,5,1
4682,3635,4,1
4683,4287,15,3
4684,4387,11,2
4685,657,11,5
4686,6842,14,3
4687,5524,13,1
4688,4581,15,2
4689,6754,11,3
4690,4092,16,4
4691,2709,8,5
4692,6215,4,4
4693,6504,14,5
4694,1841,12,2
4695,1060,9,4
4696,4293,3,1
4697,95,4,4
4698,1239,4,5
4699,4262,16,3
4700,6398,10,4
4701,4757,7,1
4702,3433,3,3
4703,5554,3,4
4704,2355,4,5
4705,155,16,1
4706,5180,9,3
4707,2796,4,5
4708,5661,13,3
4709,6815,6,2
4710,6142,1,4
4711,5692,14,1
4712,6965,1,1
4713,3923,9,5
4714,2404,6,3
4715,1323,9,4
4716,6909,15,1
4717,4912,7,1
4718,3136,10,4
4719,1629,1,5
4720,3927,12,2
4721,2787,7,2
4722,5947,9,2
4723,2699,12,1
4724,1932,7,2
4725,567,14,5
4726,3054,9,2
4727,1093,8,2
4728,2260,14,5
4729,1798,12,3
4730,1011,14,5
4731,4066,17,2
4732,5382,16,4
4733,3948,6,1
4734,2524,8,5
4735,4078,4,5
4736,4201,9,2
4737,3813,4,4
4738,5934,14,3
4739,3410,10,3
4740,2945,7,5
4741,1330,17,3
4742,152,7,3
4743,3990,14,5
4744,3289,10,3
4745,5684,9,3
4746,4,14,4
4747,4242,10,2
4748,2786,7,2
4749,4221,7,4
4750,4767,8,1
4751,5127,1,1
4752,804,16,2
4753,929,7,5
4754,4453,7,1
4755,1347,2,1
4756,6638,12,4
4757,5138,11,4
4758,6768,6,2
4759,4399,14,1
4760,3343,2,1
4761,4466,14,1
4762,4765,4,2
4763,6784,14,3
4764,486,14,5
4765,2725,2,3
4766,6104,3,5
4767,6710,10,1
4768,2428,16,4
4769,1977,12,1
4770,1930,4,5
4771,6432,17,3
4772,4811,15,3
4773,524,13,2
4774,1496,6,5
4775,2563,12,4
4776,1832,8,4
4777,3340,1,2
4778,1828,11,2
4779,5961,3,4
4780,5167,5,1
4781,965,6,5
4782,4702,3,2
4783,225,11,1
4784,167,5,4
4785,704,1,3
4786,5252,17,1
4787,2173,15,5
4788,3438,2,3
4789,3089,5,2
4790,1778,2,5
4791,2094,15,5
4792,6070,15,4
4793,4221,17,3
4794,5949,9,2
4795,2139,13,3
4796,2662,17,2
4797,5002,11,3
4798,3301,7,4
4799,1702,8,2
4800,81,2,2
4801,5969,1,3
4802,3739,4,4
4803,5470,13,2
4804,1930,10,2
4805,2999,8,1
4806,991,5,5
4807,6615,3,5
4808,2361,1,1
4809,890,3,2
4810,4815,12,2
4811,423,16,5
4812,837,16,3
4813,801,10,4
4814,2851,14,4
4815,5336,8,4
4816,364,16,1
4817,5175,9,2
4818,5245,16,2
4819,6271,15,3
4820,665,9,2
4821,3062,8,3
4822,2880,9,4
4823,6067,6,2
4824,1249,10,4
4825,6251,13,4
4826,292,2,5
4827,3990,10,5
4828,12,3,2
4829,3118,4,5
4830,1855,12,5
4831,805,12,1
4832,2438,4,5
4833,6441,12,5
4834,6759,10,1
4835,473,10,5
4836,4960,13,3
4837,3562,1,5
4838,2049,13,5
4839,3023,9,3
4840,4895,11,4
4841,6098,15,4
4842,2954,12,4
4843,6251,3,2
4844,2015,10,1
4845,372,3,3
4846,1094,6,5
4847,216,10,1
4848,5153,3,3
4849,210,16,4
4850,1352,9,2
4851,191,4,2
4852,6107,4,4
4853,1120,6,1
4854,4851,10,2
4855,2096,6,2
4856,201,17,2
4857,2434,3,5
4858,4486,12,4
4859,3732,17,4
4860,1729,10,1
4861,5484,8,4
4862,1222,7,1
4863,5878,15,2
4864,2584,16,1
4865,5223,7,4
4866,6026,3,5
4867,3643,15,3
4868,4734,16,5
4869,6934,12,2
4870,6096,12,2
4871,2630,11,2
4872,6625,11,3
4873,5206,11,1
4874,2580,9,1
4875,2389,8,4
4876,443,10,2
4877,4486,16,2
4878,2351,8,1
4879,4429,17,3
4880,4575,13,1
4881,3492,9,1
4882,2445,10,2
4883,2972,2,5
4884,5549,13,5
4885,1574,8,4
4886,2720,16,5
4887,5595,2,1
4888,2674,12,1
4889,4336,1,4
4890,1656,11,5
4891,2362,11,3
4892,2845,1,3
4893,5788,6,5
4894,3187,12,2
4895,3954,2,3
4896,3884,14,5
4897,505,12,4
4898,4493,8,3
4899,445,12,1
4900,6752,17,2
4901,2265,10,1
4902,1494,15,3
4903,2972,9,4
4904,5543,2,1
4905,2261,6,5
4906,2782,1,2
4907,5159,7,4
4908,4718,8,4
4909,4456,8,3
4910,291,5,1
4911,1010,1,3
4912,2834,10,5
4913,4257,2,3
4914,3187,1,4
4915,2945,7,3
4916,5200,7,1
4917,5081,14,4
4918,3581,7,3
4919,4944,4,4
4920,3080,2,3
4921,6083,11,4
4922,3684,7,5
4923,328,9,3
4924,2757,10,2
4925,3411,6,2
4926,1581,3,5
4927,5136,7,1
4928,5719,5,1
4929,5886,2,5
4930,1019,4,1
4931,1777,16,4
4932,1567,1,1
4933,3655,16,5
4934,4927,17,1
4935,4681,13,5
4936,6349,15,1
4937,5682,14,4
4938,3522,17,5
4939,2445,7,2
4940,725,14,3
4941,267,7,2
4942,4362,3,2
4943,4018,5,3
4944,4968,2,1
4945,6921,9,1
4946,2949,10,2
4947,4882,8,3
4948,3086,17,5
4949,4270,9,4
4950,5378,8,5
4951,2310,8,5
4952,2594,7,4
4953,1458,12,5
4954,104,3,3
4955,6313,8,3
4956,4270,10,5
4957,3386,5,1
4958,289,7,2
4959,6881,8,1
4960,1331,1,1
4961,5903,5,4
4962,5378,13,1
4963,6924,4,4
4964,1877,17,3
4965,2649,12,3
4966,2900,2,3
4967,780,3,4
4968,6950,13,1
4969,2465,6,4
4970,6483,14,2
4971,2424,10,2
4972,3375,16,4
4973,6244,1,3
4974,5157,3,1
4975,131,17,1
4976,438,6,4
4977,2258,4,2
4978,2635,16,3
4979,6921,17,5
4980,2942,13,3
4981,1145,12,2
4982,4028,11,2
4983,740,15,4
4984,6178,3,1
4985,2972,8,4
4986,1433,12,4
4987,2819,13,2
4988,1707,16,2
4989,2109,7,3
4990,4479,3,5
4991,496,1,1
4992,201,6,3
4993,1450,1,1
4994,6584,5,4
4995,3787,13,1
4996,3188,13,2
4997,3058,12,4
4998,4457,16,3
4999,2444,4,1
5000,1060,17,3
5001,4107,10,2
5002,766,16,2
5003,6467,16,3
5004,6303,5,1
5005,5815,9,1
5006,5402,10,4
5007,4564,3,2
5008,3544,16,1
5009,3578,3,4
5010,4301,10,5
5011,5476,17,5
5012,4910,3,2
5013,3145,8,5
5014,5635,5,4
5015,4870,10,1
5016,2511,12,3
5017,27,15,2
5018,6268,7,2
5019,377,17,4
5020,381,8,5
5021,1324,9,2
5022,4854,12,2
5023,4066,2,3
5024,5039,15,2
5025,2275,10,3
5026,6769,13,2
5027,6603,10,4
5028,2138,16,3
5029,4664,14,3
5030,4651,4,2
5031,808,3,1
5032,577,12,2
5033,6861,6,1
5034,5121,17,1
5035,2877,12,5
5036,4363,3,2
5037,1601,14,5
5038,4316,14,4
5039,272,17,5
5040,1418,8,2
5041,1943,12,1
5042,586,8,5
5043,2693,6,2
5044,2644,9,5
5045,5590,10,3
5046,3684,1,2
5047,656,16,4
5048,4472,4,1
5049,6706,3,2
5050,6805,6,3
5051,3849,2,4
5052,1541,2,5
5053,811,10,1
5054,2273,6,2
5055,3596,12,4
5056,2259,11,3
5057,6808,12,1
5058,3618,8,2
5059,42,3,4
5060,2775,9,5
5061,3732,13,3
5062,3676,17,1
5063,6835,12,5
5064,603,14,4
5065,6401,12,3
5066,5211,3,4
5067,1189,13,3
5068,1263,3,2
5069,3557,2,1
5070,3934,3,3
5071,3963,6,2
5072,6682,5,5
5073,6513,10,3
5074,1642,4,5
5075,3322,11,1
5076,3150,10,3
5077,6776,4,5
5078,5422,1,3
5079,2197,1,1
5080,4252,11,2
5081,4242,1,5
5082,2239,6,1
5083,6400,15,5
5084,3260,4,5
5085,4844,2,5
5086,3794,14,3
5087,6050,3,2
5088,825,4,5
5089,4093,1,5
5090,3763,17,1
5091,2732,15,3
5092,5686,4,4
5093,6944,16,1
5094,3471,11,4
5095,3868,2,5
5096,4309,14,4
5097,4033,11,1
5098,5993,14,5
5099,1458,1,2
5100,4561,12,2
5101,5364,17,3
5102,3835,10,1
5103,541,11,3
5104,5731,3,3
5105,149,13,5
5106,6432,11,1
5107,866,3,1
5108,3118,16,5
5109,4014,7,3
5110,4189,2,5
5111,6347,11,1
5112,5716,9,5
5113,3308,14,4
5114,3068,15,1
5115,5701,13,5
5116,2593,10,1
5117,1152,7,1
5118,6405,7,3
5119,1511,13,5
5120,1609,13,5
5121,5068,12,4
5122,779,8,5
5123,6711,12,4
5124,180,2,1
5125,3461,10,3
5126,539,5,2
5127,6000,9,1
5128,1427,8,5
5129,6228,15,5
5130,5032,7,1
5131,1664,4,3
5132,5985,15,4
5133,6754,2,3
5134,22,13,2
5135,6042,14,2
5136,4615,6,2
5137,2864,12,2
5138,3623,14,2
5139,974,1,5
5140,4504,12,2
5141,1485,15,2
5142,3600,5,1
5143,3543,13,4
5144,3020,9,5
5145,5305,1,3
5146,4730,16,2
5147,136,8,4
5148,2652,8,4
5149,6352,9,3
5150,6459,2,5
5151,6292,17,2
5152,33,13,5
5153,6722,5,5
5154,2133,17,1
5155,3622,2,3
5156,4743,14,4
5157,1221,10,2
5158,3654,3,5
5159,576,14,2
5160,3703,17,1
5161,293,9,4
5162,1198,1,2
5163,5676,17,5
5164,4561,6,2
5165,4738,15,5
5166,6526,16,1
5167,6284,15,4
5168,320,3,3
5169,5469,6,3
5170,5621,6,3
5171,2324,8,1
5172,364,5,5
5173,4699,7,2
5174,776,1,2
5175,3310,16,3
5176,6692,2,1
5177,4823,6,3
5178,6742,9,2
5179,4071,1,5
5180,4219,7,1
5181,5668,17,1
5182,4466,2,2
5183,6361,9,2
5184,241,15,1
5185,2473,7,1
5186,2708,10,3
5187,205,5,4
5188,5218,12,5
5189,4462,13,5
5190,3021,4,5
5191,4041,9,5
5192,4519,10,4
5193,5370,15,3
5194,4480,5,2
5195,1557,6,5
5196,3266,9,2
5197,6691,11,1
5198,2481,14,3
5199,3783,3,4
5200,2398,5,4
5201,2965,10,1
5202,3337,14,1
5203,1230,9,3
5204,209,3,1
5205,3547,2,1
5206,1286,9,1
5207,6832,4,1
5208,5658,14,1
5209,3739,13,2
5210,6064,4,1
5211,4788,13,5
5212,5320,6,4
5213,6012,6,1
5214,3086,9,4
5215,1480,1,2
5216,387,13,2
5217,569,10,1
5218,6597,2,5
5219,1072,9,3
5220,1757,6,5
5221,2927,10,1
5222,5443,12,4
5223,4351,13,3
5224,1213,13,1
5225,5800,16,2
5226,6284,9,4
5227,6401,5,4
5228,5530,7,1
5229,4300,16,1
5230,3557,2,3
5231,2190,13,2
5232,142,7,4
5233,2308,10,3
5234,3896,3,5
5235,5117,3,4
5236,5569,16,2
5237,2307,5,1
5238,2083,5,1
5239,814,9,1
5240,3798,3,2
5241,3578,13,3
5242,4895,5,5
5243,82,16,1
5244,1571,17,2
5245,6954,10,2
5246,3788,4,2
5247,5958,9,2
5248,2439,16,1
5249,3409,10,5
5250,1096,5,2
5251,2577,15,1
5252,3451,10,1
5253,6502,1,3
5254,6966,17,5
5255,2950,6,3
5256,961,9,2
5257,5220,9,3
5258,3514,10,4
5259,3233,7,5
5260,3942,3,5
5261,345,3,2
5262,5998,2,4
5263,1699,8,3
5264,4048,12,5
5265,5018,16,5
5266,2238,15,3
5267,3316,15,3
5268,3429,9,4
5269,5407,14,4
5270,3090,13,4
5271,6590,9,5
5272,5853,3,2
5273,2480,17,1
5274,3220,9,1
5275,1741,6,3
5276,6380,5,2
5277,907,14,3
5278,6086,12,2
5279,5749,5,3
5280,5911,10,2
5281,983,10,4
5282,779,1,1
5283,2327,17,2
5284,2584,2,1
5285,2740,17,1
5286,6262,7,4
5287,2997,3,3
5288,3280,2,3
5289,4878,3,5
5290,1859,16,4
5291,2896,7,5
5292,3747,2,1
5293,2629,15,5
5294,1775,9,1
5295,140,2,4
5296,2933,2,5
5297,2719,2,2
5298,2650,9,3
5299,920,7,4
5300,2255,2,2
5301,5942,10,2
5302,5965,5,1
5303,5450,11,5
5304,2633,1,2
5305,6481,4,2
5306,6489,4,3
5307,2760,12,5
5308,5032,12,5
5309,6352,6,3
5310,575,15,1
5311,3551,13,3
5312,2644,7,4
5313,6637,2,1
5314,4472,3,1
5315,5292,16,1
5316,1677,5,5
5317,363,8,2
5318,5685,12,2
5319,4402,7,4
5320,581,10,3
5321,6771,4,4
5322,4748,5,1
5323,5361,14,3
5324,601,10,5
5325,989,3,1
5326,2411,14,5
5327,4085,6,4
5328,947,4,4
5329,1922,16,1
5330,1418,4,3
5331,1712,9,3
5332,341,7,3
5333,2669,13,4
5334,1833,3,2
5335,5442,4,2
5336,961,7,1
5337,5919,6,3
5338,1621,9,4
5339,3110,13,2
5340,6785,4,2
5341,5690,13,2
5342,642,11,2
5343,4854,9,3
5344,119,13,1
5345,630,10,4
5346,5963,4,2
5347,77,11,5
5348,2255,10,3
5349,3701,12,2
5350,5072,7,4
5351,506,1,4
5352,2427,17,1
5353,1656,7,3
5354,1930,7,2
5355,3512,9,1
5356,3630,12,1
5357,4108,1,1
5358,3673,12,4
5359,3011,5,3
5360,2687,9,5
5361,6046,8,5
5362,3489,13,1
5363,1155,7,3
5364,6286,17,4
5365,4996,1,3
5366,38,16,2
5367,344,2,4
5368,1043,9,5
5369,2571,13,2
5370,3169,14,4
5371,3621,7,1
5372,1751,13,2
5373,5652,17,4
5374,2024,7,5
5375,4730,15,3
5376,2522,16,1
5377,967,3,2
5378,685,10,2
5379,6945,12,5
5380,6758,7,5
5381,1863,9,2
5382,3645,6,5
5383,6772,5,5
5384,4188,4,3
5385,3414,12,5
5386,6223,13,1
5387,2408,2,2
5388,4549,15,3
5389,2499,15,4
5390,153,13,3
5391,4448,3,2
5392,1964,11,4
5393,4281,6,5
5394,6936,5,3
5395,6112,10,2
5396,1899,11,1
5397,3326,17,3
5398,1764,8,5
5399,6549,8,5
5400,3190,1,4
5401,5734,5,4
5402,1609,5,2
5403,5081,4,5
5404,1125,10,4
5405,5721,17,4
5406,2283,12,3
5407,6592,12,4
5408,5871,1,2
5409,5438,4,5
5410,3371,17,4
5411,2954,6,4
5412,4895,10,5
5413,934,6,5
5414,5249,14,3
5415,2640,10,5
5416,6834,5,4
5417,4059,4,5
5418,6007,12,5
5419,661,4,5
5420,6137,9,1
5421,6788,8,4
5422,2438,10,4
5423,3857,6,5
5424,791,4,5
5425,4117,10,3
5426,356,4,3
5427,3664,1,5
5428,1449,7,1
5429,5603,13,1
5430,3865,5,3
5431,4195,5,5
5432,2118,9,2
5433,3623,4,5
5434,6932,1,3
5435,2959,11,5
5436,750,6,5
5437,4980,12,1
5438,1321,4,4
5439,2506,10,4
5440,3066,14,2
5441,3208,11,1
5442,6982,17,2
5443,6419,16,1
5444,2483,15,1
5445,5810,6,2
5446,3713,4,2
5447,2972,1,4
5448,6440,17,2
5449,910,5,1
5450,1795,12,5
5451,982,8,5
5452,5158,15,5
5453,5413,11,1
5454,5100,14,2
5455,5753,9,3
5456,1228,9,1
5457,2999,12,5
5458,4640,15,2
5459,1909,12,5
5460,520,17,5
5461,2576,12,2
5462,6956,6,5
5463,1277,15,4
5464,6445,2,2
5465,2990,10,3
5466,4591,11,3
5467,6899,10,2
5468,1293,2,3
5469,2412,17,4
5470,1457,4,2
5471,4919,17,5
5472,3295,15,2
5473,2036,12,2
5474,3736,1,4
5475,6115,7,2
5476,1689,2,1
5477,5132,3,4
5478,701,12,3
5479,6795,16,4
5480,1548,5,5
5481,3066,4,4
5482,6994,14,2
5483,579,12,4
5484,5205,16,3
5485,6521,13,2
5486,4070,10,4
5487,418,8,1
5488,1742,14,4
5489,1994,17,4
5490,5471,2,2
5491,3162,17,4
5492,6782,4,4
5493,2733,17,3
5494,163,11,2
5495,6267,3,5
5496,5135,14,3
5497,4475,11,2
5498,1527,17,5
5499,5233,16,4
5500,6012,4,4
5501,1286,15,3
5502,3419,2,1
5503,2015,10,1
5504,1,12,5
5505,6521,6,5
5506,3695,1,2
5507,3056,3,4
5508,708,9,5
5509,3645,9,3
5510,124,1,5
5511,3906,2,4
5512,2191,9,1
5513,6569,16,1
5514,5244,6,3
5515,1874,10,4
5516,872,4,3
5517,6929,11,3
5518,1495,9,1
5519,6481,5,4
5520,4589,6,1
5521,931,12,5
5522,523,4,2
5523,247,17,2
5524,4871,12,2
5525,912,3,4
5526,5224,11,1
5527,2887,5,2
5528,6191,7,3
5529,2683,2,5
5530,4627,14,1
5531,5631,16,1
5532,6077,7,4
5533,6286,13,4
5534,6618,15,1
5535,5385,2,4
5536,6248,1,4
5537,435,11,1
5538,5829,14,3
5539,230,12,1
5540,722,8,2
5541,4520,9,1
5542,6781,4,3
5543,5941,9,1
5544,3722,1,3
5545,1656,17,5
5546,6183,7,3
5547,1845,4,4
5548,1558,5,3
5549,3550,4,3
5550,5485,12,2
5551,1271,10,1
5552,547,8,3
5553,647,10,5
5554,6748,4,2
5555,3399,5,4
5556,3031,8,3
5557,5211,6,4
5558,1965,7,5
5559,3359,17,5
5560,2654,14,1
5561,5865,14,5
5562,2199,11,4
5563,4184,9,4
5564,424,7,1
5565,5076,12,4
5566,4650,14,3
5567,4631,4,2
5568,5179,8,5
5569,6123,9,3
5570,6707,9,5
5571,1784,1,4
5572,5343,10,3
5573,3724,17,3
5574,2052,2,2
5575,6628,8,1
5576,3935,16,1
5577,6426,10,4
5578,6752,11,1
5579,5355,5,5
5580,3457,1,1
5581,625,17,2
5582,3642,14,5
5583,552,2,5
5584,596,4,2
5585,3873,17,1
5586,922,4,1
5587,2334,15,1
5588,4167,9,3
5589,5718,9,3
5590,2589,8,2
5591,2860,13,4
5592,1097,3,1
5593,4611,11,1
5594,709,1,5
5595,2233,12,2
5596,3294,12,5
5597,5241,5,1
5598,3331,11,3
5599,726,10,4
5600,1415,1,1
5601,57,17,5
5602,6134,17,4
5603,5261,14,3
5604,6101,4,3
5605,1966,15,4
5606,1357,6,2
5607,4154,12,3
5608,3520,7,1
5609,6886,9,5
5610,1898,12,3
5611,4394,3,1
5612,5908,16,2
5613,1173,15,4
5614,5829,3,5
5615,5532,2,2
5616,3667,16,4
5617,2024,3,1
5618,77,6,3
5619,5656,7,4
5620,5402,11,5
5621,1797,7,3
5622,4455,11,1
5623,5691,12,1
5624,5127,10,5
5625,2246,2,1
5626,4055,9,4
5627,6968,16,2
5628,1863,15,5
5629,6657,17,5
5630,668,4,5
5631,4136,5,1
5632,6198,2,4
5633,3095,2,3
5634,5457,12,3
5635,4386,15,1
5636,2063,5,3
5637,1830,15,4
5638,3329,14,4
5639,5860,8,2
5640,6882,12,3
5641,4814,13,4
5642,247,16,1
5643,1442,16,2
5644,6165,16,2
5645,1715,1,3
5646,3734,4,2
5647,950,13,4
5648,1474,13,4
5649,4280,6,4
5650,1875,9,2
5651,4289,2,3
5652,1394,13,5
5653,2660,10,3
5654,3229,1,4
5655,4147,17,5
5656,2719,17,5
5657,4985,8,2
5658,577,3,2
5659,1546,2,3
5660,2436,5,1
5661,3919,11,2
5662,2455,12,4
5663,2063,12,1
5664,2321,10,4
5665,1380,9,1
5666,6353,10,3
5667,791,13,2
5668,752,14,4
5669,6292,10,1
5670,3989,2,1
5671,512,8,2
5672,3610,1,3
5673,6850,15,3
5674,6536,5,1
5675,1087,2,4
5676,6583,13,1
5677,3072,17,1
5678,5683,11,4
5679,4862,1,2
5680,5935,4,4
5681,428,17,5
5682,4113,1,4
5683,6637,5,3
5684,1232,2,4
5685,2700,8,1
5686,6186,15,4
5687,1196,5,4
5688,6837,14,4
5689,3646,8,3
5690,5074,11,5
5691,5706,14,1
5692,732,11,1
5693,368,17,3
5694,6461,11,3
5695,4714,3,3
5696,5651,13,3
5697,554,14,4
5698,6453,6,1
5699,1172,15,1
5700,5895,11,2
5701,3325,3,4
5702,1005,17,4
5703,3853,2,5
5704,3526,17,2
5705,5724,16,2
5706,222,3,4
5707,2092,11,3
5708,3790,3,2
5709,1793,5,3
5710,4538,3,5
5711,5773,14,2
5712,2078,3,2
5713,149,2,3
5714,5573,8,4
5715,1177,12,4
5716,4646,4,3
5717,2014,8,1
5718,2815,3,5
5719,4094,13,2
5720,2312,1,3
5721,3511,13,1
5722,228,3,1
5723,3562,3,5
5724,2848,17,1
5725,6496,13,1
5726,4336,7,2
5727,4702,14,3
5728,1581,14,4
5729,6338,4,3
5730,2922,1,1
5731,4534,3,5
5732,3929,12,1
5733,1862,15,3
5734,6163,7,4
5735,5294,3,2
5736,2781,3,3
5737,1361,13,1
5738,4306,3,2
5739,2553,3,3
5740,6673,6,1
5741,1275,3,5
5742,1968,7,5
5743,3725,7,1
5744,370,13,1
5745,6525,8,2
5746,6691,17,5
5747,3637,12,4
5748,1862,15,4
5749,3011,14,3
5750,5272,4,1
5751,4507,10,3
5752,1130,2,4
5753,1036,11,5
5754,2233,1,2
5755,4058,13,3
5756,4788,10,1
5757,1584,8,1
5758,4860,17,3
5759,5997,11,3
5760,1277,5,3
5761,2653,10,5
5762,5788,9,2
5763,1386,17,3
5764,583,9,1
5765,1926,13,2
5766,1212,12,3
5767,4325,14,1
5768,1927,7,2
5769,5345,7,1
5770,2850,14,1
5771,6612,8,1
5772,639,4,2
5773,4036,5,2
5774,5706,14,4
5775,5874,2,5
5776,1478,4,2
