"order_date","product_name","product_categories","quantity","unit_price","total_price","day_of_week","week","month","year"
2022-08-08,iPhone,Phones,5,699,3495,1,32,8,2022
2022-08-08,Refrigerator,Big Kitchen Appliances,2,999,1998,1,32,8,2022
2022-08-08,MacBook,Laptops,3,1299,3897,1,32,8,2022
2022-08-08,Microwave Oven,Kitchen Appliances,3,99,297,1,32,8,2022
2022-08-08,Range Hood,Big Kitchen Appliances,4,450,1800,1,32,8,2022
2022-08-08,Refrigerator,Big Kitchen Appliances,3,999,2997,1,32,8,2022
2022-08-08,Electric Kettle,Kitchen Appliances,1,39,39,1,32,8,2022
2022-08-08,Mixer,Kitchen Appliances,4,59,236,1,32,8,2022
2022-08-08,Mixer,Kitchen Appliances,1,59,59,1,32,8,2022
2022-08-08,Range Hood,Big Kitchen Appliances,4,450,1800,1,32,8,2022
2022-08-07,Coffee Maker,Kitchen Appliances,5,89,445,0,31,8,2022
2022-08-07,Microwave Oven,Kitchen Appliances,3,99,297,0,31,8,2022
2022-08-07,Toaster,Kitchen Appliances,1,49,49,0,31,8,2022
2022-08-07,Samsung,Laptops,4,749,2996,0,31,8,2022
2022-08-07,Mixer,Kitchen Appliances,4,59,236,0,31,8,2022
2022-08-07,Range Hood,Big Kitchen Appliances,1,450,450,0,31,8,2022
2022-08-07,Electric Kettle,Kitchen Appliances,2,39,78,0,31,8,2022
2022-08-07,Dell,Laptops,2,899,1798,0,31,8,2022
2022-08-07,Coffee Maker,Kitchen Appliances,4,89,356,0,31,8,2022
2022-08-06,Electric Kettle,Kitchen Appliances,5,39,195,6,31,8,2022
2022-08-06,Microwave Oven,Kitchen Appliances,5,99,495,6,31,8,2022
2022-08-06,Toaster,Kitchen Appliances,5,49,245,6,31,8,2022
2022-08-06,Mixer,Kitchen Appliances,4,59,236,6,31,8,2022
2022-08-06,Dish Washer,Big Kitchen Appliances,3,700,2100,6,31,8,2022
2022-08-06,Xiaomi,Phones,4,499,1996,6,31,8,2022
2022-08-06,Coffee Maker,Kitchen Appliances,2,89,178,6,31,8,2022
2022-08-06,Toaster,Kitchen Appliances,4,49,196,6,31,8,2022
2022-08-05,Electric Kettle,Kitchen Appliances,3,39,117,5,31,8,2022
2022-08-05,Coffee Maker,Kitchen Appliances,3,89,267,5,31,8,2022
2022-08-05,Electric Kettle,Kitchen Appliances,2,39,78,5,31,8,2022
2022-08-05,Dish Washer,Big Kitchen Appliances,1,700,700,5,31,8,2022
2022-08-05,Range Hood,Big Kitchen Appliances,5,450,2250,5,31,8,2022
2022-08-05,Dish Washer,Big Kitchen Appliances,4,700,2800,5,31,8,2022
2022-08-05,iPhone,Phones,2,699,1398,5,31,8,2022
2022-08-05,Stove,Big Kitchen Appliances,4,799,3196,5,31,8,2022
2022-08-05,Acer,Laptops,1,649,649,5,31,8,2022
2022-08-05,iPhone,Phones,5,699,3495,5,31,8,2022
2022-08-05,Dish Washer,Big Kitchen Appliances,4,700,2800,5,31,8,2022
2022-08-04,Samsung,Phones,4,599,2396,4,31,8,2022
2022-08-04,Xiaomi,Phones,2,499,998,4,31,8,2022
2022-08-04,iPhone,Phones,4,699,2796,4,31,8,2022
2022-08-04,Acer,Laptops,4,649,2596,4,31,8,2022
2022-08-04,Microwave Oven,Kitchen Appliances,5,99,495,4,31,8,2022
2022-08-04,HP,Laptops,4,799,3196,4,31,8,2022
2022-08-04,Stove,Big Kitchen Appliances,1,799,799,4,31,8,2022
2022-08-04,Samsung,Laptops,2,749,1498,4,31,8,2022
2022-08-04,MacBook,Laptops,4,1299,5196,4,31,8,2022
2022-08-04,Electric Kettle,Kitchen Appliances,4,39,156,4,31,8,2022
2022-08-04,HP,Laptops,2,799,1598,4,31,8,2022
2022-08-04,Coffee Maker,Kitchen Appliances,1,89,89,4,31,8,2022
2022-08-04,Stove,Big Kitchen Appliances,4,799,3196,4,31,8,2022
2022-08-04,iPhone,Phones,3,699,2097,4,31,8,2022
2022-08-04,Xiaomi,Phones,5,499,2495,4,31,8,2022
2022-08-04,Range Hood,Big Kitchen Appliances,1,450,450,4,31,8,2022
2022-08-04,Samsung,Laptops,4,749,2996,4,31,8,2022
2022-08-03,Toaster,Kitchen Appliances,2,49,98,3,31,8,2022
2022-08-03,Acer,Laptops,1,649,649,3,31,8,2022
2022-08-03,Microwave Oven,Kitchen Appliances,3,99,297,3,31,8,2022
2022-08-03,Samsung,Phones,4,599,2396,3,31,8,2022
2022-08-03,Refrigerator,Big Kitchen Appliances,5,999,4995,3,31,8,2022
2022-08-03,Samsung,Phones,4,599,2396,3,31,8,2022
2022-08-03,Refrigerator,Big Kitchen Appliances,3,999,2997,3,31,8,2022
2022-08-03,Xiaomi,Phones,1,499,499,3,31,8,2022
2022-08-03,Samsung,Phones,5,599,2995,3,31,8,2022
2022-08-03,Electric Kettle,Kitchen Appliances,1,39,39,3,31,8,2022
2022-08-03,Samsung,Laptops,4,749,2996,3,31,8,2022
2022-08-03,Range Hood,Big Kitchen Appliances,3,450,1350,3,31,8,2022
2022-08-03,Mixer,Kitchen Appliances,2,59,118,3,31,8,2022
2022-08-02,Electric Kettle,Kitchen Appliances,4,39,156,2,31,8,2022
2022-08-02,Dish Washer,Big Kitchen Appliances,1,700,700,2,31,8,2022
2022-08-02,Microwave Oven,Kitchen Appliances,1,99,99,2,31,8,2022
2022-08-02,Mixer,Kitchen Appliances,4,59,236,2,31,8,2022
2022-08-02,Dish Washer,Big Kitchen Appliances,2,700,1400,2,31,8,2022
2022-08-02,Range Hood,Big Kitchen Appliances,3,450,1350,2,31,8,2022
2022-08-01,Refrigerator,Big Kitchen Appliances,1,999,999,1,31,8,2022
2022-08-01,MacBook,Laptops,1,1299,1299,1,31,8,2022
2022-08-01,Toaster,Kitchen Appliances,2,49,98,1,31,8,2022
2022-08-01,Acer,Laptops,3,649,1947,1,31,8,2022
2022-08-01,MacBook,Laptops,2,1299,2598,1,31,8,2022
2022-08-01,Range Hood,Big Kitchen Appliances,5,450,2250,1,31,8,2022
2022-08-01,Dell,Laptops,3,899,2697,1,31,8,2022
2022-08-01,Acer,Laptops,3,649,1947,1,31,8,2022
2022-08-01,Electric Kettle,Kitchen Appliances,3,39,117,1,31,8,2022
2022-08-01,Dish Washer,Big Kitchen Appliances,2,700,1400,1,31,8,2022
2022-08-01,Coffee Maker,Kitchen Appliances,5,89,445,1,31,8,2022
2022-08-01,Range Hood,Big Kitchen Appliances,1,450,450,1,31,8,2022
2022-08-01,MacBook,Laptops,3,1299,3897,1,31,8,2022
2022-08-01,iPhone,Phones,3,699,2097,1,31,8,2022
2022-07-31,Samsung,Phones,4,599,2396,0,30,7,2022
2022-07-31,Microwave Oven,Kitchen Appliances,3,99,297,0,30,7,2022
2022-07-31,Dish Washer,Big Kitchen Appliances,2,700,1400,0,30,7,2022
2022-07-31,Electric Kettle,Kitchen Appliances,2,39,78,0,30,7,2022
2022-07-31,Electric Kettle,Kitchen Appliances,2,39,78,0,30,7,2022
2022-07-31,Stove,Big Kitchen Appliances,1,799,799,0,30,7,2022
2022-07-31,Electric Kettle,Kitchen Appliances,2,39,78,0,30,7,2022
2022-07-31,Xiaomi,Phones,2,499,998,0,30,7,2022
2022-07-30,Microwave Oven,Kitchen Appliances,3,99,297,6,30,7,2022
2022-07-30,Refrigerator,Big Kitchen Appliances,1,999,999,6,30,7,2022
2022-07-30,Coffee Maker,Kitchen Appliances,2,89,178,6,30,7,2022
2022-07-30,Samsung,Phones,5,599,2995,6,30,7,2022
2022-07-29,MacBook,Laptops,4,1299,5196,5,30,7,2022
2022-07-29,Samsung,Phones,1,599,599,5,30,7,2022
2022-07-29,Stove,Big Kitchen Appliances,5,799,3995,5,30,7,2022
2022-07-29,Samsung,Phones,4,599,2396,5,30,7,2022
2022-07-29,Samsung,Phones,1,599,599,5,30,7,2022
2022-07-29,Toaster,Kitchen Appliances,5,49,245,5,30,7,2022
2022-07-29,Coffee Maker,Kitchen Appliances,3,89,267,5,30,7,2022
2022-07-28,Dish Washer,Big Kitchen Appliances,5,700,3500,4,30,7,2022
2022-07-27,HP,Laptops,1,799,799,3,30,7,2022
2022-07-27,Range Hood,Big Kitchen Appliances,4,450,1800,3,30,7,2022
2022-07-27,MacBook,Laptops,5,1299,6495,3,30,7,2022
2022-07-27,Mixer,Kitchen Appliances,5,59,295,3,30,7,2022
2022-07-27,Xiaomi,Phones,1,499,499,3,30,7,2022
2022-07-27,Xiaomi,Phones,2,499,998,3,30,7,2022
2022-07-26,MacBook,Laptops,4,1299,5196,2,30,7,2022
2022-07-26,Dell,Laptops,5,899,4495,2,30,7,2022
2022-07-26,Coffee Maker,Kitchen Appliances,3,89,267,2,30,7,2022
2022-07-26,Coffee Maker,Kitchen Appliances,3,89,267,2,30,7,2022
2022-07-26,Dell,Laptops,2,899,1798,2,30,7,2022
2022-07-26,MacBook,Laptops,1,1299,1299,2,30,7,2022
2022-07-26,Xiaomi,Phones,1,499,499,2,30,7,2022
2022-07-26,Refrigerator,Big Kitchen Appliances,1,999,999,2,30,7,2022
2022-07-26,Stove,Big Kitchen Appliances,1,799,799,2,30,7,2022
2022-07-26,Coffee Maker,Kitchen Appliances,1,89,89,2,30,7,2022
2022-07-25,Dell,Laptops,3,899,2697,1,30,7,2022
2022-07-25,Mixer,Kitchen Appliances,3,59,177,1,30,7,2022
2022-07-25,Range Hood,Big Kitchen Appliances,3,450,1350,1,30,7,2022
2022-07-25,Coffee Maker,Kitchen Appliances,1,89,89,1,30,7,2022
2022-07-25,Coffee Maker,Kitchen Appliances,3,89,267,1,30,7,2022
2022-07-25,Dell,Laptops,1,899,899,1,30,7,2022
2022-07-25,Microwave Oven,Kitchen Appliances,1,99,99,1,30,7,2022
2022-07-25,iPhone,Phones,4,699,2796,1,30,7,2022
2022-07-25,Electric Kettle,Kitchen Appliances,4,39,156,1,30,7,2022
2022-07-25,Stove,Big Kitchen Appliances,1,799,799,1,30,7,2022
2022-07-24,Range Hood,Big Kitchen Appliances,2,450,900,0,29,7,2022
2022-07-24,Microwave Oven,Kitchen Appliances,2,99,198,0,29,7,2022
2022-07-24,Samsung,Laptops,2,749,1498,0,29,7,2022
2022-07-24,HP,Laptops,2,799,1598,0,29,7,2022
2022-07-24,Microwave Oven,Kitchen Appliances,5,99,495,0,29,7,2022
2022-07-24,Stove,Big Kitchen Appliances,3,799,2397,0,29,7,2022
2022-07-24,Acer,Laptops,2,649,1298,0,29,7,2022
2022-07-24,MacBook,Laptops,3,1299,3897,0,29,7,2022
2022-07-24,Mixer,Kitchen Appliances,4,59,236,0,29,7,2022
2022-07-24,Samsung,Phones,3,599,1797,0,29,7,2022
2022-07-23,MacBook,Laptops,2,1299,2598,6,29,7,2022
2022-07-23,Refrigerator,Big Kitchen Appliances,2,999,1998,6,29,7,2022
2022-07-23,Acer,Laptops,4,649,2596,6,29,7,2022
2022-07-23,Toaster,Kitchen Appliances,3,49,147,6,29,7,2022
2022-07-23,Dish Washer,Big Kitchen Appliances,5,700,3500,6,29,7,2022
2022-07-23,Coffee Maker,Kitchen Appliances,2,89,178,6,29,7,2022
2022-07-23,Dell,Laptops,2,899,1798,6,29,7,2022
2022-07-23,Acer,Laptops,4,649,2596,6,29,7,2022
2022-07-22,Samsung,Phones,5,599,2995,5,29,7,2022
2022-07-22,iPhone,Phones,5,699,3495,5,29,7,2022
2022-07-22,HP,Laptops,3,799,2397,5,29,7,2022
2022-07-22,Dell,Laptops,4,899,3596,5,29,7,2022
2022-07-22,MacBook,Laptops,4,1299,5196,5,29,7,2022
2022-07-22,Electric Kettle,Kitchen Appliances,3,39,117,5,29,7,2022
2022-07-22,Acer,Laptops,5,649,3245,5,29,7,2022
2022-07-22,Dish Washer,Big Kitchen Appliances,3,700,2100,5,29,7,2022
2022-07-22,Dell,Laptops,2,899,1798,5,29,7,2022
2022-07-22,Samsung,Phones,5,599,2995,5,29,7,2022
2022-07-22,Refrigerator,Big Kitchen Appliances,1,999,999,5,29,7,2022
2022-07-22,Acer,Laptops,2,649,1298,5,29,7,2022
2022-07-22,Stove,Big Kitchen Appliances,5,799,3995,5,29,7,2022
2022-07-21,MacBook,Laptops,4,1299,5196,4,29,7,2022
2022-07-21,Dell,Laptops,4,899,3596,4,29,7,2022
2022-07-21,Refrigerator,Big Kitchen Appliances,3,999,2997,4,29,7,2022
2022-07-21,iPhone,Phones,3,699,2097,4,29,7,2022
2022-07-21,Dish Washer,Big Kitchen Appliances,5,700,3500,4,29,7,2022
2022-07-20,Electric Kettle,Kitchen Appliances,1,39,39,3,29,7,2022
2022-07-20,Toaster,Kitchen Appliances,5,49,245,3,29,7,2022
2022-07-20,Dell,Laptops,3,899,2697,3,29,7,2022
2022-07-20,Coffee Maker,Kitchen Appliances,3,89,267,3,29,7,2022
2022-07-20,HP,Laptops,1,799,799,3,29,7,2022
2022-07-20,Xiaomi,Phones,1,499,499,3,29,7,2022
2022-07-20,Toaster,Kitchen Appliances,5,49,245,3,29,7,2022
2022-07-19,Dish Washer,Big Kitchen Appliances,2,700,1400,2,29,7,2022
2022-07-19,Dell,Laptops,4,899,3596,2,29,7,2022
2022-07-19,Toaster,Kitchen Appliances,2,49,98,2,29,7,2022
2022-07-19,Range Hood,Big Kitchen Appliances,4,450,1800,2,29,7,2022
2022-07-19,Toaster,Kitchen Appliances,2,49,98,2,29,7,2022
2022-07-19,Acer,Laptops,5,649,3245,2,29,7,2022
2022-07-19,Xiaomi,Phones,3,499,1497,2,29,7,2022
2022-07-19,Refrigerator,Big Kitchen Appliances,2,999,1998,2,29,7,2022
2022-07-17,HP,Laptops,1,799,799,0,28,7,2022
2022-07-17,Mixer,Kitchen Appliances,5,59,295,0,28,7,2022
2022-07-17,Stove,Big Kitchen Appliances,4,799,3196,0,28,7,2022
2022-07-17,Toaster,Kitchen Appliances,2,49,98,0,28,7,2022
2022-07-17,Range Hood,Big Kitchen Appliances,4,450,1800,0,28,7,2022
2022-07-17,Toaster,Kitchen Appliances,1,49,49,0,28,7,2022
2022-07-17,MacBook,Laptops,1,1299,1299,0,28,7,2022
2022-07-17,Samsung,Phones,2,599,1198,0,28,7,2022
2022-07-17,Stove,Big Kitchen Appliances,5,799,3995,0,28,7,2022
2022-07-17,Microwave Oven,Kitchen Appliances,2,99,198,0,28,7,2022
2022-07-17,Microwave Oven,Kitchen Appliances,4,99,396,0,28,7,2022
2022-07-16,Coffee Maker,Kitchen Appliances,2,89,178,6,28,7,2022
2022-07-16,Refrigerator,Big Kitchen Appliances,2,999,1998,6,28,7,2022
2022-07-16,Electric Kettle,Kitchen Appliances,2,39,78,6,28,7,2022
2022-07-16,MacBook,Laptops,4,1299,5196,6,28,7,2022
2022-07-16,Toaster,Kitchen Appliances,4,49,196,6,28,7,2022
2022-07-16,Range Hood,Big Kitchen Appliances,2,450,900,6,28,7,2022
2022-07-16,Samsung,Phones,2,599,1198,6,28,7,2022
2022-07-16,Acer,Laptops,5,649,3245,6,28,7,2022
2022-07-16,Coffee Maker,Kitchen Appliances,4,89,356,6,28,7,2022
2022-07-16,HP,Laptops,4,799,3196,6,28,7,2022
2022-07-16,Dell,Laptops,1,899,899,6,28,7,2022
2022-07-16,Samsung,Laptops,4,749,2996,6,28,7,2022
2022-07-16,Acer,Laptops,2,649,1298,6,28,7,2022
2022-07-16,MacBook,Laptops,4,1299,5196,6,28,7,2022
2022-07-16,Microwave Oven,Kitchen Appliances,4,99,396,6,28,7,2022
2022-07-16,Xiaomi,Phones,2,499,998,6,28,7,2022
2022-07-16,Samsung,Laptops,3,749,2247,6,28,7,2022
2022-07-16,HP,Laptops,2,799,1598,6,28,7,2022
2022-07-16,Mixer,Kitchen Appliances,2,59,118,6,28,7,2022
2022-07-16,Dish Washer,Big Kitchen Appliances,1,700,700,6,28,7,2022
2022-07-15,iPhone,Phones,1,699,699,5,28,7,2022
2022-07-15,HP,Laptops,2,799,1598,5,28,7,2022
2022-07-15,Acer,Laptops,4,649,2596,5,28,7,2022
2022-07-15,Stove,Big Kitchen Appliances,1,799,799,5,28,7,2022
2022-07-14,Electric Kettle,Kitchen Appliances,5,39,195,4,28,7,2022
2022-07-14,Mixer,Kitchen Appliances,1,59,59,4,28,7,2022
2022-07-14,Mixer,Kitchen Appliances,4,59,236,4,28,7,2022
2022-07-14,Microwave Oven,Kitchen Appliances,4,99,396,4,28,7,2022
2022-07-14,Microwave Oven,Kitchen Appliances,1,99,99,4,28,7,2022
2022-07-14,Samsung,Phones,2,599,1198,4,28,7,2022
2022-07-14,Xiaomi,Phones,2,499,998,4,28,7,2022
2022-07-14,Stove,Big Kitchen Appliances,4,799,3196,4,28,7,2022
2022-07-14,Mixer,Kitchen Appliances,4,59,236,4,28,7,2022
2022-07-14,Microwave Oven,Kitchen Appliances,4,99,396,4,28,7,2022
2022-07-14,Acer,Laptops,3,649,1947,4,28,7,2022
2022-07-14,Microwave Oven,Kitchen Appliances,3,99,297,4,28,7,2022
2022-07-13,Dish Washer,Big Kitchen Appliances,1,700,700,3,28,7,2022
2022-07-13,Xiaomi,Phones,3,499,1497,3,28,7,2022
2022-07-13,Xiaomi,Phones,3,499,1497,3,28,7,2022
2022-07-13,iPhone,Phones,1,699,699,3,28,7,2022
2022-07-13,iPhone,Phones,3,699,2097,3,28,7,2022
2022-07-13,Refrigerator,Big Kitchen Appliances,5,999,4995,3,28,7,2022
2022-07-13,Electric Kettle,Kitchen Appliances,5,39,195,3,28,7,2022
2022-07-13,Toaster,Kitchen Appliances,2,49,98,3,28,7,2022
2022-07-12,Mixer,Kitchen Appliances,2,59,118,2,28,7,2022
2022-07-12,Dell,Laptops,5,899,4495,2,28,7,2022
2022-07-12,Dell,Laptops,1,899,899,2,28,7,2022
2022-07-12,Electric Kettle,Kitchen Appliances,2,39,78,2,28,7,2022
2022-07-12,Samsung,Laptops,3,749,2247,2,28,7,2022
2022-07-11,Dell,Laptops,2,899,1798,1,28,7,2022
2022-07-11,Samsung,Laptops,1,749,749,1,28,7,2022
2022-07-11,Dell,Laptops,1,899,899,1,28,7,2022
2022-07-11,Electric Kettle,Kitchen Appliances,2,39,78,1,28,7,2022
2022-07-11,HP,Laptops,2,799,1598,1,28,7,2022
2022-07-11,Electric Kettle,Kitchen Appliances,5,39,195,1,28,7,2022
2022-07-11,HP,Laptops,2,799,1598,1,28,7,2022
2022-07-11,Mixer,Kitchen Appliances,3,59,177,1,28,7,2022
2022-07-11,Mixer,Kitchen Appliances,4,59,236,1,28,7,2022
2022-07-11,Acer,Laptops,2,649,1298,1,28,7,2022
2022-07-10,Range Hood,Big Kitchen Appliances,4,450,1800,0,27,7,2022
2022-07-10,Microwave Oven,Kitchen Appliances,2,99,198,0,27,7,2022
2022-07-10,Microwave Oven,Kitchen Appliances,2,99,198,0,27,7,2022
2022-07-10,Dell,Laptops,3,899,2697,0,27,7,2022
2022-07-10,Microwave Oven,Kitchen Appliances,2,99,198,0,27,7,2022
2022-07-10,Dell,Laptops,5,899,4495,0,27,7,2022
2022-07-10,Refrigerator,Big Kitchen Appliances,4,999,3996,0,27,7,2022
2022-07-10,Samsung,Laptops,1,749,749,0,27,7,2022
2022-07-10,HP,Laptops,5,799,3995,0,27,7,2022
2022-07-10,Stove,Big Kitchen Appliances,1,799,799,0,27,7,2022
2022-07-10,MacBook,Laptops,1,1299,1299,0,27,7,2022
2022-07-10,Dell,Laptops,2,899,1798,0,27,7,2022
2022-07-10,MacBook,Laptops,2,1299,2598,0,27,7,2022
2022-07-10,MacBook,Laptops,5,1299,6495,0,27,7,2022
2022-07-10,Samsung,Laptops,4,749,2996,0,27,7,2022
2022-07-09,HP,Laptops,2,799,1598,6,27,7,2022
2022-07-09,Stove,Big Kitchen Appliances,1,799,799,6,27,7,2022
2022-07-09,Dell,Laptops,5,899,4495,6,27,7,2022
2022-07-09,iPhone,Phones,4,699,2796,6,27,7,2022
2022-07-09,HP,Laptops,1,799,799,6,27,7,2022
2022-07-09,Dish Washer,Big Kitchen Appliances,3,700,2100,6,27,7,2022
2022-07-09,Xiaomi,Phones,4,499,1996,6,27,7,2022
2022-07-09,Acer,Laptops,1,649,649,6,27,7,2022
2022-07-09,Electric Kettle,Kitchen Appliances,1,39,39,6,27,7,2022
2022-07-08,HP,Laptops,2,799,1598,5,27,7,2022
2022-07-08,Range Hood,Big Kitchen Appliances,3,450,1350,5,27,7,2022
2022-07-08,Mixer,Kitchen Appliances,5,59,295,5,27,7,2022
2022-07-08,Mixer,Kitchen Appliances,1,59,59,5,27,7,2022
2022-07-08,Samsung,Phones,4,599,2396,5,27,7,2022
2022-07-08,iPhone,Phones,2,699,1398,5,27,7,2022
2022-07-08,Dell,Laptops,1,899,899,5,27,7,2022
2022-07-08,HP,Laptops,1,799,799,5,27,7,2022
2022-07-08,Toaster,Kitchen Appliances,1,49,49,5,27,7,2022
2022-07-08,Samsung,Laptops,3,749,2247,5,27,7,2022
2022-07-08,iPhone,Phones,1,699,699,5,27,7,2022
2022-07-08,Electric Kettle,Kitchen Appliances,5,39,195,5,27,7,2022
2022-07-08,Range Hood,Big Kitchen Appliances,1,450,450,5,27,7,2022
2022-07-08,Refrigerator,Big Kitchen Appliances,4,999,3996,5,27,7,2022
2022-07-08,Range Hood,Big Kitchen Appliances,2,450,900,5,27,7,2022
2022-07-08,Range Hood,Big Kitchen Appliances,5,450,2250,5,27,7,2022
2022-07-08,Xiaomi,Phones,2,499,998,5,27,7,2022
2022-07-08,Microwave Oven,Kitchen Appliances,2,99,198,5,27,7,2022
2022-07-08,Electric Kettle,Kitchen Appliances,3,39,117,5,27,7,2022
2022-07-08,Xiaomi,Phones,1,499,499,5,27,7,2022
2022-07-08,Mixer,Kitchen Appliances,2,59,118,5,27,7,2022
2022-07-07,Range Hood,Big Kitchen Appliances,5,450,2250,4,27,7,2022
2022-07-07,Dell,Laptops,5,899,4495,4,27,7,2022
2022-07-07,Samsung,Phones,3,599,1797,4,27,7,2022
2022-07-07,Samsung,Laptops,1,749,749,4,27,7,2022
2022-07-07,Mixer,Kitchen Appliances,2,59,118,4,27,7,2022
2022-07-07,Acer,Laptops,1,649,649,4,27,7,2022
2022-07-05,Microwave Oven,Kitchen Appliances,4,99,396,2,27,7,2022
2022-07-05,Dish Washer,Big Kitchen Appliances,5,700,3500,2,27,7,2022
2022-07-05,Acer,Laptops,1,649,649,2,27,7,2022
2022-07-05,Toaster,Kitchen Appliances,5,49,245,2,27,7,2022
2022-07-03,Stove,Big Kitchen Appliances,3,799,2397,0,26,7,2022
2022-07-03,HP,Laptops,4,799,3196,0,26,7,2022
2022-07-03,Dell,Laptops,3,899,2697,0,26,7,2022
2022-07-03,Samsung,Phones,3,599,1797,0,26,7,2022
2022-07-03,Samsung,Laptops,5,749,3745,0,26,7,2022
2022-07-03,Samsung,Laptops,2,749,1498,0,26,7,2022
2022-07-03,Refrigerator,Big Kitchen Appliances,5,999,4995,0,26,7,2022
2022-07-03,iPhone,Phones,3,699,2097,0,26,7,2022
2022-07-02,Toaster,Kitchen Appliances,5,49,245,6,26,7,2022
2022-07-02,Dish Washer,Big Kitchen Appliances,3,700,2100,6,26,7,2022
2022-07-02,Microwave Oven,Kitchen Appliances,1,99,99,6,26,7,2022
2022-07-02,Range Hood,Big Kitchen Appliances,1,450,450,6,26,7,2022
2022-07-02,Toaster,Kitchen Appliances,5,49,245,6,26,7,2022
2022-07-02,Mixer,Kitchen Appliances,3,59,177,6,26,7,2022
2022-07-02,Microwave Oven,Kitchen Appliances,4,99,396,6,26,7,2022
2022-07-02,Xiaomi,Phones,4,499,1996,6,26,7,2022
2022-07-02,iPhone,Phones,1,699,699,6,26,7,2022
2022-07-02,Coffee Maker,Kitchen Appliances,3,89,267,6,26,7,2022
2022-07-01,Dell,Laptops,3,899,2697,5,26,7,2022
2022-07-01,HP,Laptops,3,799,2397,5,26,7,2022
2022-07-01,Acer,Laptops,5,649,3245,5,26,7,2022
2022-07-01,Mixer,Kitchen Appliances,3,59,177,5,26,7,2022
2022-07-01,Samsung,Phones,1,599,599,5,26,7,2022
2022-07-01,Samsung,Phones,1,599,599,5,26,7,2022
2022-06-30,Range Hood,Big Kitchen Appliances,5,450,2250,4,26,6,2022
2022-06-29,Xiaomi,Phones,2,499,998,3,26,6,2022
2022-06-29,Range Hood,Big Kitchen Appliances,3,450,1350,3,26,6,2022
2022-06-29,Stove,Big Kitchen Appliances,5,799,3995,3,26,6,2022
2022-06-29,Coffee Maker,Kitchen Appliances,2,89,178,3,26,6,2022
2022-06-29,Coffee Maker,Kitchen Appliances,3,89,267,3,26,6,2022
2022-06-29,Samsung,Phones,4,599,2396,3,26,6,2022
2022-06-29,Samsung,Laptops,2,749,1498,3,26,6,2022
2022-06-29,Coffee Maker,Kitchen Appliances,1,89,89,3,26,6,2022
2022-06-29,Toaster,Kitchen Appliances,3,49,147,3,26,6,2022
2022-06-29,Toaster,Kitchen Appliances,2,49,98,3,26,6,2022
2022-06-29,Microwave Oven,Kitchen Appliances,2,99,198,3,26,6,2022
2022-06-29,iPhone,Phones,1,699,699,3,26,6,2022
2022-06-28,Range Hood,Big Kitchen Appliances,2,450,900,2,26,6,2022
2022-06-28,Toaster,Kitchen Appliances,5,49,245,2,26,6,2022
2022-06-28,iPhone,Phones,4,699,2796,2,26,6,2022
2022-06-27,Range Hood,Big Kitchen Appliances,5,450,2250,1,26,6,2022
2022-06-27,Mixer,Kitchen Appliances,1,59,59,1,26,6,2022
2022-06-26,iPhone,Phones,3,699,2097,0,25,6,2022
2022-06-26,Coffee Maker,Kitchen Appliances,4,89,356,0,25,6,2022
2022-06-26,Electric Kettle,Kitchen Appliances,3,39,117,0,25,6,2022
2022-06-25,Microwave Oven,Kitchen Appliances,4,99,396,6,25,6,2022
2022-06-25,Samsung,Phones,2,599,1198,6,25,6,2022
2022-06-25,Dish Washer,Big Kitchen Appliances,1,700,700,6,25,6,2022
2022-06-25,iPhone,Phones,5,699,3495,6,25,6,2022
2022-06-25,Refrigerator,Big Kitchen Appliances,2,999,1998,6,25,6,2022
2022-06-25,Coffee Maker,Kitchen Appliances,5,89,445,6,25,6,2022
2022-06-25,Xiaomi,Phones,4,499,1996,6,25,6,2022
2022-06-25,Microwave Oven,Kitchen Appliances,1,99,99,6,25,6,2022
2022-06-25,Samsung,Phones,3,599,1797,6,25,6,2022
2022-06-25,Samsung,Laptops,4,749,2996,6,25,6,2022
2022-06-25,Microwave Oven,Kitchen Appliances,1,99,99,6,25,6,2022
2022-06-25,Dish Washer,Big Kitchen Appliances,5,700,3500,6,25,6,2022
2022-06-25,HP,Laptops,4,799,3196,6,25,6,2022
2022-06-25,Electric Kettle,Kitchen Appliances,5,39,195,6,25,6,2022
2022-06-25,Dish Washer,Big Kitchen Appliances,4,700,2800,6,25,6,2022
2022-06-25,Refrigerator,Big Kitchen Appliances,3,999,2997,6,25,6,2022
2022-06-25,Electric Kettle,Kitchen Appliances,3,39,117,6,25,6,2022
2022-06-25,MacBook,Laptops,3,1299,3897,6,25,6,2022
2022-06-25,MacBook,Laptops,2,1299,2598,6,25,6,2022
2022-06-25,Stove,Big Kitchen Appliances,5,799,3995,6,25,6,2022
2022-06-25,iPhone,Phones,4,699,2796,6,25,6,2022
2022-06-25,Coffee Maker,Kitchen Appliances,2,89,178,6,25,6,2022
2022-06-25,Dell,Laptops,1,899,899,6,25,6,2022
2022-06-25,Toaster,Kitchen Appliances,4,49,196,6,25,6,2022
2022-06-24,Stove,Big Kitchen Appliances,5,799,3995,5,25,6,2022
2022-06-24,Acer,Laptops,3,649,1947,5,25,6,2022
2022-06-24,MacBook,Laptops,2,1299,2598,5,25,6,2022
2022-06-24,HP,Laptops,5,799,3995,5,25,6,2022
2022-06-24,Microwave Oven,Kitchen Appliances,5,99,495,5,25,6,2022
